season,playerId,player,team,conference,category,statType,stat
2024,4868300,Nate Johnson,Vanderbilt,SEC,passing,PCT,0.333
2024,4868300,Nate Johnson,Vanderbilt,SEC,passing,TD,0
2024,4868300,Nate Johnson,Vanderbilt,SEC,passing,YDS,12
2024,4868300,Nate Johnson,Vanderbilt,SEC,passing,YPA,4.0
2024,4868721,Tyler Voss,San Diego,Pioneer,passing,ATT,2
2024,4868721,Tyler Voss,San Diego,Pioneer,passing,COMPLETIONS,1
2024,4868721,Tyler Voss,San Diego,Pioneer,passing,INT,0
2024,4868721,Tyler Voss,San Diego,Pioneer,passing,PCT,0.500
2024,4868721,Tyler Voss,San Diego,Pioneer,passing,TD,0
2024,4868721,Tyler Voss,San Diego,Pioneer,passing,YDS,5
2024,4868721,Tyler Voss,San Diego,Pioneer,passing,YPA,2.5
2024,4869553,Bishop Davenport,South Alabama,Sun Belt,passing,ATT,79
2024,4869553,Bishop Davenport,South Alabama,Sun Belt,passing,COMPLETIONS,48
2024,4869553,Bishop Davenport,South Alabama,Sun Belt,passing,INT,1
2024,4869553,Bishop Davenport,South Alabama,Sun Belt,passing,PCT,0.608
2024,4869553,Bishop Davenport,South Alabama,Sun Belt,passing,TD,3
2024,4869553,Bishop Davenport,South Alabama,Sun Belt,passing,YDS,604
2024,4869553,Bishop Davenport,South Alabama,Sun Belt,passing,YPA,7.6
2024,4869599,Chrishon Mccray,Kent State,Mid-American,passing,ATT,1
2024,4869599,Chrishon Mccray,Kent State,Mid-American,passing,COMPLETIONS,0
2024,4869599,Chrishon Mccray,Kent State,Mid-American,passing,INT,0
2024,4869599,Chrishon Mccray,Kent State,Mid-American,passing,PCT,0.000
2024,4869599,Chrishon Mccray,Kent State,Mid-American,passing,TD,0
2024,4869599,Chrishon Mccray,Kent State,Mid-American,passing,YDS,0
2024,4869599,Chrishon Mccray,Kent State,Mid-American,passing,YPA,0.0
2024,4869603,Cam Pickett,Ball State,Mid-American,passing,ATT,1
2024,4869603,Cam Pickett,Ball State,Mid-American,passing,COMPLETIONS,0
2024,4869603,Cam Pickett,Ball State,Mid-American,passing,INT,1
2024,4869603,Cam Pickett,Ball State,Mid-American,passing,PCT,0.000
2024,4869603,Cam Pickett,Ball State,Mid-American,passing,TD,0
2024,4869603,Cam Pickett,Ball State,Mid-American,passing,YDS,0
2024,4869603,Cam Pickett,Ball State,Mid-American,passing,YPA,0.0
2024,4869817,Cole Pennington,Marshall,Sun Belt,passing,ATT,7
2024,4869817,Cole Pennington,Marshall,Sun Belt,passing,COMPLETIONS,5
2024,4869817,Cole Pennington,Marshall,Sun Belt,passing,INT,0
2024,4869817,Cole Pennington,Marshall,Sun Belt,passing,PCT,0.714
2024,4869817,Cole Pennington,Marshall,Sun Belt,passing,TD,1
2024,4869817,Cole Pennington,Marshall,Sun Belt,passing,YDS,57
2024,4869817,Cole Pennington,Marshall,Sun Belt,passing,YPA,8.1
2024,4869991,Caden Veltkamp,Western Kentucky,Conference USA,passing,ATT,389
2024,4869991,Caden Veltkamp,Western Kentucky,Conference USA,passing,COMPLETIONS,258
2024,4869991,Caden Veltkamp,Western Kentucky,Conference USA,passing,INT,10
2024,4869991,Caden Veltkamp,Western Kentucky,Conference USA,passing,PCT,0.663
2024,4869991,Caden Veltkamp,Western Kentucky,Conference USA,passing,TD,25
2024,4869991,Caden Veltkamp,Western Kentucky,Conference USA,passing,YDS,3108
2024,4869991,Caden Veltkamp,Western Kentucky,Conference USA,passing,YPA,8.0
2024,4870513,Maddux Madsen,Boise State,Mountain West,passing,ATT,396
2024,4870513,Maddux Madsen,Boise State,Mountain West,passing,COMPLETIONS,247
2024,4870513,Maddux Madsen,Boise State,Mountain West,passing,INT,6
2024,4870513,Maddux Madsen,Boise State,Mountain West,passing,PCT,0.624
2024,4870513,Maddux Madsen,Boise State,Mountain West,passing,TD,23
2024,4870513,Maddux Madsen,Boise State,Mountain West,passing,YDS,3018
2024,4870513,Maddux Madsen,Boise State,Mountain West,passing,YPA,7.6
2024,4870518,Zeon Chriss,Houston,Big 12,passing,ATT,130
2024,4870518,Zeon Chriss,Houston,Big 12,passing,COMPLETIONS,83
2024,4870518,Zeon Chriss,Houston,Big 12,passing,INT,8
2024,4870518,Zeon Chriss,Houston,Big 12,passing,PCT,0.638
2024,4870518,Zeon Chriss,Houston,Big 12,passing,TD,4
2024,4870518,Zeon Chriss,Houston,Big 12,passing,YDS,824
2024,4870518,Zeon Chriss,Houston,Big 12,passing,YPA,6.3
2024,4870601,Jaylen Bonelli,Wagner,NEC,passing,ATT,1
2024,4870601,Jaylen Bonelli,Wagner,NEC,passing,COMPLETIONS,0
2024,4870601,Jaylen Bonelli,Wagner,NEC,passing,INT,0
2024,4870601,Jaylen Bonelli,Wagner,NEC,passing,PCT,0.000
2024,4870601,Jaylen Bonelli,Wagner,NEC,passing,TD,0
2024,4870601,Jaylen Bonelli,Wagner,NEC,passing,YDS,0
2024,4870601,Jaylen Bonelli,Wagner,NEC,passing,YPA,0.0
2024,4870607,Jackson Arnold,Oklahoma,SEC,passing,ATT,246
2024,4870607,Jackson Arnold,Oklahoma,SEC,passing,COMPLETIONS,154
2024,4870607,Jackson Arnold,Oklahoma,SEC,passing,INT,3
2024,4870607,Jackson Arnold,Oklahoma,SEC,passing,PCT,0.626
2024,4870607,Jackson Arnold,Oklahoma,SEC,passing,TD,12
2024,4870607,Jackson Arnold,Oklahoma,SEC,passing,YDS,1421
2024,4870607,Jackson Arnold,Oklahoma,SEC,passing,YPA,5.8
2024,4870636,Pierce Clarkson,Louisville,ACC,passing,ATT,4
2024,4870636,Pierce Clarkson,Louisville,ACC,passing,COMPLETIONS,3
2024,4870636,Pierce Clarkson,Louisville,ACC,passing,INT,0
2024,4870636,Pierce Clarkson,Louisville,ACC,passing,PCT,0.750
2024,4870636,Pierce Clarkson,Louisville,ACC,passing,TD,0
2024,4870636,Pierce Clarkson,Louisville,ACC,passing,YDS,11
2024,4870636,Pierce Clarkson,Louisville,ACC,passing,YPA,2.8
2024,4870645,Rickie Collins,LSU,SEC,passing,ATT,5
2024,4870645,Rickie Collins,LSU,SEC,passing,COMPLETIONS,5
2024,4870645,Rickie Collins,LSU,SEC,passing,INT,0
2024,4870645,Rickie Collins,LSU,SEC,passing,PCT,1.000
2024,4870645,Rickie Collins,LSU,SEC,passing,TD,0
2024,4870645,Rickie Collins,LSU,SEC,passing,YDS,35
2024,4870645,Rickie Collins,LSU,SEC,passing,YPA,7.0
2024,4870653,Kevin Concepcion,NC State,ACC,passing,ATT,1
2024,4870653,Kevin Concepcion,NC State,ACC,passing,COMPLETIONS,1
2024,4870653,Kevin Concepcion,NC State,ACC,passing,INT,0
2024,4870653,Kevin Concepcion,NC State,ACC,passing,PCT,1.000
2024,4870653,Kevin Concepcion,NC State,ACC,passing,TD,0
2024,4870653,Kevin Concepcion,NC State,ACC,passing,YDS,28
2024,4870653,Kevin Concepcion,NC State,ACC,passing,YPA,28.0
2024,4870699,Karmello English,West Georgia,UAC,passing,ATT,1
2024,4870699,Karmello English,West Georgia,UAC,passing,COMPLETIONS,0
2024,4870699,Karmello English,West Georgia,UAC,passing,INT,0
2024,4870699,Karmello English,West Georgia,UAC,passing,PCT,0.000
2024,4870699,Karmello English,West Georgia,UAC,passing,TD,0
2024,4870699,Karmello English,West Georgia,UAC,passing,YDS,0
2024,4870699,Karmello English,West Georgia,UAC,passing,YPA,0.0
2024,4870712,Cameron Edge,Maryland,Big Ten,passing,ATT,8
2024,4870712,Cameron Edge,Maryland,Big Ten,passing,COMPLETIONS,5
2024,4870712,Cameron Edge,Maryland,Big Ten,passing,INT,0
2024,4870712,Cameron Edge,Maryland,Big Ten,passing,PCT,0.625
2024,4870712,Cameron Edge,Maryland,Big Ten,passing,TD,1
2024,4870712,Cameron Edge,Maryland,Big Ten,passing,YDS,67
2024,4870712,Cameron Edge,Maryland,Big Ten,passing,YPA,8.4
2024,4870757,Ahmad Haston,Massachusetts,FBS Independents,passing,ATT,9
2024,4870757,Ahmad Haston,Massachusetts,FBS Independents,passing,COMPLETIONS,8
2024,4870757,Ahmad Haston,Massachusetts,FBS Independents,passing,INT,0
2024,4870757,Ahmad Haston,Massachusetts,FBS Independents,passing,PCT,0.889
2024,4870757,Ahmad Haston,Massachusetts,FBS Independents,passing,TD,0
2024,4870757,Ahmad Haston,Massachusetts,FBS Independents,passing,YDS,39
2024,4870757,Ahmad Haston,Massachusetts,FBS Independents,passing,YPA,4.3
2024,4870793,Tad Hudson,Coastal Carolina,Sun Belt,passing,ATT,26
2024,4870793,Tad Hudson,Coastal Carolina,Sun Belt,passing,COMPLETIONS,17
2024,4870793,Tad Hudson,Coastal Carolina,Sun Belt,passing,INT,0
2024,4870793,Tad Hudson,Coastal Carolina,Sun Belt,passing,PCT,0.654
2024,4870793,Tad Hudson,Coastal Carolina,Sun Belt,passing,TD,2
2024,4870793,Tad Hudson,Coastal Carolina,Sun Belt,passing,YDS,173
2024,4870793,Tad Hudson,Coastal Carolina,Sun Belt,passing,YPA,6.7
2024,4870795,Makai Lemon,USC,Big Ten,passing,ATT,1
2024,4870795,Makai Lemon,USC,Big Ten,passing,COMPLETIONS,1
2024,4870795,Makai Lemon,USC,Big Ten,passing,INT,0
2024,4870795,Makai Lemon,USC,Big Ten,passing,PCT,1.000
2024,4870795,Makai Lemon,USC,Big Ten,passing,TD,0
2024,4870795,Makai Lemon,USC,Big Ten,passing,YDS,39
2024,4870795,Makai Lemon,USC,Big Ten,passing,YPA,39.0
2024,4870799,Nico Iamaleava,Tennessee,SEC,passing,ATT,334
2024,4870799,Nico Iamaleava,Tennessee,SEC,passing,COMPLETIONS,213
2024,4870799,Nico Iamaleava,Tennessee,SEC,passing,INT,5
2024,4870799,Nico Iamaleava,Tennessee,SEC,passing,PCT,0.638
2024,4870799,Nico Iamaleava,Tennessee,SEC,passing,TD,19
2024,4870799,Nico Iamaleava,Tennessee,SEC,passing,YDS,2616
2024,4870799,Nico Iamaleava,Tennessee,SEC,passing,YPA,7.8
2024,4870819,Eli Holstein,Pittsburgh,ACC,passing,ATT,290
2024,4870819,Eli Holstein,Pittsburgh,ACC,passing,COMPLETIONS,179
2024,4870819,Eli Holstein,Pittsburgh,ACC,passing,INT,7
2024,4870819,Eli Holstein,Pittsburgh,ACC,passing,PCT,0.617
2024,4870819,Eli Holstein,Pittsburgh,ACC,passing,TD,17
2024,4870819,Eli Holstein,Pittsburgh,ACC,passing,YDS,2225
2024,4870819,Eli Holstein,Pittsburgh,ACC,passing,YPA,7.7
2024,4870848,Tyler Jefferson,Central Michigan,Mid-American,passing,ATT,58
2024,4870848,Tyler Jefferson,Central Michigan,Mid-American,passing,COMPLETIONS,27
2024,4870848,Tyler Jefferson,Central Michigan,Mid-American,passing,INT,1
2024,4870848,Tyler Jefferson,Central Michigan,Mid-American,passing,PCT,0.466
2024,4870848,Tyler Jefferson,Central Michigan,Mid-American,passing,TD,0
2024,4870848,Tyler Jefferson,Central Michigan,Mid-American,passing,YDS,286
2024,4870848,Tyler Jefferson,Central Michigan,Mid-American,passing,YPA,4.9
2024,4870857,Avery Johnson,Kansas State,Big 12,passing,ATT,372
2024,4870857,Avery Johnson,Kansas State,Big 12,passing,COMPLETIONS,217
2024,4870857,Avery Johnson,Kansas State,Big 12,passing,INT,10
2024,4870857,Avery Johnson,Kansas State,Big 12,passing,PCT,0.583
2024,4870857,Avery Johnson,Kansas State,Big 12,passing,TD,25
2024,4870857,Avery Johnson,Kansas State,Big 12,passing,YDS,2712
2024,4870857,Avery Johnson,Kansas State,Big 12,passing,YPA,7.3
2024,4870864,Gabarri Johnson,Oregon State,Pac-12,passing,ATT,29
2024,4870864,Gabarri Johnson,Oregon State,Pac-12,passing,COMPLETIONS,15
2024,4870864,Gabarri Johnson,Oregon State,Pac-12,passing,INT,1
2024,4870864,Gabarri Johnson,Oregon State,Pac-12,passing,PCT,0.517
2024,4870864,Gabarri Johnson,Oregon State,Pac-12,passing,TD,0
2024,4870864,Gabarri Johnson,Oregon State,Pac-12,passing,YDS,174
2024,4870864,Gabarri Johnson,Oregon State,Pac-12,passing,YPA,6.0
2024,4870889,Chris Parson,Mississippi State,SEC,passing,ATT,2
2024,4870889,Chris Parson,Mississippi State,SEC,passing,COMPLETIONS,0
2024,4870889,Chris Parson,Mississippi State,SEC,passing,INT,0
2024,4870889,Chris Parson,Mississippi State,SEC,passing,PCT,0.000
2024,4870889,Chris Parson,Mississippi State,SEC,passing,TD,0
2024,4870889,Chris Parson,Mississippi State,SEC,passing,YDS,0
2024,4870889,Chris Parson,Mississippi State,SEC,passing,YPA,0.0
2024,4870900,Dylan Lonergan,Alabama,SEC,passing,ATT,6
2024,4870900,Dylan Lonergan,Alabama,SEC,passing,COMPLETIONS,5
2024,4870900,Dylan Lonergan,Alabama,SEC,passing,INT,0
2024,4870900,Dylan Lonergan,Alabama,SEC,passing,PCT,0.833
2024,4870900,Dylan Lonergan,Alabama,SEC,passing,TD,0
2024,4870900,Dylan Lonergan,Alabama,SEC,passing,YDS,23
2024,4870900,Dylan Lonergan,Alabama,SEC,passing,YPA,3.8
2024,4870906,Arch Manning,Texas,SEC,passing,ATT,90
2024,4870906,Arch Manning,Texas,SEC,passing,COMPLETIONS,61
2024,4870906,Arch Manning,Texas,SEC,passing,INT,2
2024,4870906,Arch Manning,Texas,SEC,passing,PCT,0.678
2024,4870906,Arch Manning,Texas,SEC,passing,TD,9
2024,4870906,Arch Manning,Texas,SEC,passing,YDS,938
2024,4870906,Arch Manning,Texas,SEC,passing,YPA,10.4
2024,4870921,Dante Moore,Oregon,Big Ten,passing,ATT,8
2024,4870921,Dante Moore,Oregon,Big Ten,passing,COMPLETIONS,7
2024,4870921,Dante Moore,Oregon,Big Ten,passing,INT,0
2024,4870921,Dante Moore,Oregon,Big Ten,passing,PCT,0.875
2024,4870921,Dante Moore,Oregon,Big Ten,passing,TD,0
2024,4870921,Dante Moore,Oregon,Big Ten,passing,YDS,49
2024,4870921,Dante Moore,Oregon,Big Ten,passing,YPA,6.1
2024,4870928,Malachi Nelson,Boise State,Mountain West,passing,ATT,17
2024,4870928,Malachi Nelson,Boise State,Mountain West,passing,COMPLETIONS,12
2024,4870928,Malachi Nelson,Boise State,Mountain West,passing,INT,1
2024,4870928,Malachi Nelson,Boise State,Mountain West,passing,PCT,0.706
2024,4870928,Malachi Nelson,Boise State,Mountain West,passing,TD,0
2024,4870928,Malachi Nelson,Boise State,Mountain West,passing,YDS,128
2024,4870928,Malachi Nelson,Boise State,Mountain West,passing,YPA,7.5
2024,4870971,Marcel Reed,Texas A&M,SEC,passing,ATT,240
2024,4870971,Marcel Reed,Texas A&M,SEC,passing,COMPLETIONS,147
2024,4870971,Marcel Reed,Texas A&M,SEC,passing,INT,6
2024,4870971,Marcel Reed,Texas A&M,SEC,passing,PCT,0.613
2024,4870971,Marcel Reed,Texas A&M,SEC,passing,TD,15
2024,4870971,Marcel Reed,Texas A&M,SEC,passing,YDS,1864
2024,4870971,Marcel Reed,Texas A&M,SEC,passing,YPA,7.8
2024,4870999,Malachi Singleton,Arkansas,SEC,passing,ATT,28
2024,4870999,Malachi Singleton,Arkansas,SEC,passing,COMPLETIONS,21
2024,4870999,Malachi Singleton,Arkansas,SEC,passing,INT,0
2024,4870999,Malachi Singleton,Arkansas,SEC,passing,PCT,0.750
2024,4870999,Malachi Singleton,Arkansas,SEC,passing,TD,1
2024,4870999,Malachi Singleton,Arkansas,SEC,passing,YDS,358
2024,4870999,Malachi Singleton,Arkansas,SEC,passing,YPA,12.8
2024,4871091,D'Wayne' Winfield,Louisiana,Sun Belt,passing,ATT,2
2024,4871091,D'Wayne' Winfield,Louisiana,Sun Belt,passing,COMPLETIONS,1
2024,4871091,D'Wayne' Winfield,Louisiana,Sun Belt,passing,INT,0
2024,4871091,D'Wayne' Winfield,Louisiana,Sun Belt,passing,PCT,0.500
2024,4871091,D'Wayne' Winfield,Louisiana,Sun Belt,passing,TD,0
2024,4871091,D'Wayne' Winfield,Louisiana,Sun Belt,passing,YDS,6
2024,4871091,D'Wayne' Winfield,Louisiana,Sun Belt,passing,YPA,3.0
2024,4872459,Jarrett Synek,South Dakota,MVFC,passing,ATT,1
2024,4872459,Jarrett Synek,South Dakota,MVFC,passing,COMPLETIONS,0
2024,4872459,Jarrett Synek,South Dakota,MVFC,passing,INT,0
2024,4872459,Jarrett Synek,South Dakota,MVFC,passing,PCT,0.000
2024,4872459,Jarrett Synek,South Dakota,MVFC,passing,TD,0
2024,4872459,Jarrett Synek,South Dakota,MVFC,passing,YDS,0
2024,4872459,Jarrett Synek,South Dakota,MVFC,passing,YPA,0.0
2024,4872721,Cardell Williams,Tulsa,American Athletic,passing,ATT,11
2024,4872721,Cardell Williams,Tulsa,American Athletic,passing,COMPLETIONS,5
2024,4872721,Cardell Williams,Tulsa,American Athletic,passing,INT,0
2024,4872721,Cardell Williams,Tulsa,American Athletic,passing,PCT,0.455
2024,4872721,Cardell Williams,Tulsa,American Athletic,passing,TD,0
2024,4872721,Cardell Williams,Tulsa,American Athletic,passing,YDS,37
2024,4872721,Cardell Williams,Tulsa,American Athletic,passing,YPA,3.4
2024,4872956,Holman Edwards,Houston,Big 12,passing,ATT,1
2024,4872956,Holman Edwards,Houston,Big 12,passing,COMPLETIONS,0
2024,4872956,Holman Edwards,Houston,Big 12,passing,INT,0
2024,4872956,Holman Edwards,Houston,Big 12,passing,PCT,0.000
2024,4872956,Holman Edwards,Houston,Big 12,passing,TD,0
2024,4872956,Holman Edwards,Houston,Big 12,passing,YDS,0
2024,4872956,Holman Edwards,Houston,Big 12,passing,YPA,0.0
2024,4872957,Raylen Sharpe,Fresno State,Mountain West,passing,ATT,1
2024,4872957,Raylen Sharpe,Fresno State,Mountain West,passing,COMPLETIONS,1
2024,4872957,Raylen Sharpe,Fresno State,Mountain West,passing,INT,0
2024,4872957,Raylen Sharpe,Fresno State,Mountain West,passing,PCT,1.000
2024,4872957,Raylen Sharpe,Fresno State,Mountain West,passing,TD,1
2024,4872957,Raylen Sharpe,Fresno State,Mountain West,passing,YDS,26
2024,4872957,Raylen Sharpe,Fresno State,Mountain West,passing,YPA,26.0
2024,4873237,Kaedin Robinson,App State,Sun Belt,passing,ATT,1
2024,4873237,Kaedin Robinson,App State,Sun Belt,passing,COMPLETIONS,0
2024,4873237,Kaedin Robinson,App State,Sun Belt,passing,INT,1
2024,4873237,Kaedin Robinson,App State,Sun Belt,passing,PCT,0.000
2024,4873237,Kaedin Robinson,App State,Sun Belt,passing,TD,0
2024,4873237,Kaedin Robinson,App State,Sun Belt,passing,YDS,0
2024,4873237,Kaedin Robinson,App State,Sun Belt,passing,YPA,0.0
2024,4875125,Max Brown,Charlotte,American Athletic,passing,ATT,93
2024,4875125,Max Brown,Charlotte,American Athletic,passing,COMPLETIONS,43
2024,4875125,Max Brown,Charlotte,American Athletic,passing,INT,6
2024,4875125,Max Brown,Charlotte,American Athletic,passing,PCT,0.462
2024,4875125,Max Brown,Charlotte,American Athletic,passing,TD,3
2024,4875125,Max Brown,Charlotte,American Athletic,passing,YDS,561
2024,4875125,Max Brown,Charlotte,American Athletic,passing,YPA,6.0
2024,4875127,Lanorris Sellers,South Carolina,SEC,passing,ATT,300
2024,4875127,Lanorris Sellers,South Carolina,SEC,passing,COMPLETIONS,197
2024,4875127,Lanorris Sellers,South Carolina,SEC,passing,INT,7
2024,4875127,Lanorris Sellers,South Carolina,SEC,passing,PCT,0.657
2024,4875127,Lanorris Sellers,South Carolina,SEC,passing,TD,18
2024,4875127,Lanorris Sellers,South Carolina,SEC,passing,YDS,2527
2024,4875127,Lanorris Sellers,South Carolina,SEC,passing,YPA,8.4
2024,4875128,Lex Thomas,NC State,ACC,passing,ATT,8
2024,4875128,Lex Thomas,NC State,ACC,passing,COMPLETIONS,5
2024,4875128,Lex Thomas,NC State,ACC,passing,INT,1
2024,4875128,Lex Thomas,NC State,ACC,passing,PCT,0.625
2024,4875128,Lex Thomas,NC State,ACC,passing,TD,1
2024,4875128,Lex Thomas,NC State,ACC,passing,YDS,65
2024,4875128,Lex Thomas,NC State,ACC,passing,YPA,8.1
2024,4875352,Cole Freeman,Columbia,Ivy,passing,ATT,113
2024,4875352,Cole Freeman,Columbia,Ivy,passing,COMPLETIONS,61
2024,4875352,Cole Freeman,Columbia,Ivy,passing,INT,6
2024,4875352,Cole Freeman,Columbia,Ivy,passing,PCT,0.540
2024,4875352,Cole Freeman,Columbia,Ivy,passing,TD,7
2024,4875352,Cole Freeman,Columbia,Ivy,passing,YDS,755
2024,4875352,Cole Freeman,Columbia,Ivy,passing,YPA,6.7
2024,4875733,Pat McQuaide,Nicholls,Southland,passing,ATT,367
2024,4875733,Pat McQuaide,Nicholls,Southland,passing,COMPLETIONS,215
2024,4875733,Pat McQuaide,Nicholls,Southland,passing,INT,9
2024,4875733,Pat McQuaide,Nicholls,Southland,passing,PCT,0.586
2024,4875733,Pat McQuaide,Nicholls,Southland,passing,TD,14
2024,4875733,Pat McQuaide,Nicholls,Southland,passing,YDS,2219
2024,4875733,Pat McQuaide,Nicholls,Southland,passing,YPA,6.0
2024,4875854,Ben Harris,North Alabama,UAC,passing,ATT,38
2024,4875854,Ben Harris,North Alabama,UAC,passing,COMPLETIONS,18
2024,4875854,Ben Harris,North Alabama,UAC,passing,INT,2
2024,4875854,Ben Harris,North Alabama,UAC,passing,PCT,0.474
2024,4875854,Ben Harris,North Alabama,UAC,passing,TD,0
2024,4875854,Ben Harris,North Alabama,UAC,passing,YDS,273
2024,4875854,Ben Harris,North Alabama,UAC,passing,YPA,7.2
2024,4875855,Ralph Rucker,Bucknell,Patriot,passing,ATT,362
2024,4875855,Ralph Rucker,Bucknell,Patriot,passing,COMPLETIONS,243
2024,4875855,Ralph Rucker,Bucknell,Patriot,passing,INT,7
2024,4875855,Ralph Rucker,Bucknell,Patriot,passing,PCT,0.671
2024,4875855,Ralph Rucker,Bucknell,Patriot,passing,TD,25
2024,4875855,Ralph Rucker,Bucknell,Patriot,passing,YDS,2800
2024,4875855,Ralph Rucker,Bucknell,Patriot,passing,YPA,7.7
2024,4875866,Reese Poffenbarger,Miami,ACC,passing,ATT,7
2024,4875866,Reese Poffenbarger,Miami,ACC,passing,COMPLETIONS,6
2024,4875866,Reese Poffenbarger,Miami,ACC,passing,INT,0
2024,4875866,Reese Poffenbarger,Miami,ACC,passing,PCT,0.857
2024,4875866,Reese Poffenbarger,Miami,ACC,passing,TD,0
2024,4875866,Reese Poffenbarger,Miami,ACC,passing,YDS,20
2024,4875866,Reese Poffenbarger,Miami,ACC,passing,YPA,2.9
2024,4876066,Zevi Eckhaus,Washington State,Pac-12,passing,ATT,50
2024,4876066,Zevi Eckhaus,Washington State,Pac-12,passing,COMPLETIONS,37
2024,4876066,Zevi Eckhaus,Washington State,Pac-12,passing,INT,2
2024,4876066,Zevi Eckhaus,Washington State,Pac-12,passing,PCT,0.740
2024,4876066,Zevi Eckhaus,Washington State,Pac-12,passing,TD,4
2024,4876066,Zevi Eckhaus,Washington State,Pac-12,passing,YDS,424
2024,4876066,Zevi Eckhaus,Washington State,Pac-12,passing,YPA,8.5
2024,4876109,Jaden Jones,Cal Poly,Big Sky,passing,ATT,51
2024,4876109,Jaden Jones,Cal Poly,Big Sky,passing,COMPLETIONS,26
2024,4876109,Jaden Jones,Cal Poly,Big Sky,passing,INT,4
2024,4876109,Jaden Jones,Cal Poly,Big Sky,passing,PCT,0.510
2024,4876109,Jaden Jones,Cal Poly,Big Sky,passing,TD,2
2024,4876109,Jaden Jones,Cal Poly,Big Sky,passing,YDS,384
2024,4876109,Jaden Jones,Cal Poly,Big Sky,passing,YPA,7.5
2024,4876140,Kekoa Visperas,Eastern Washington,Big Sky,passing,ATT,267
2024,4876140,Kekoa Visperas,Eastern Washington,Big Sky,passing,COMPLETIONS,200
2024,4876140,Kekoa Visperas,Eastern Washington,Big Sky,passing,INT,2
2024,4876140,Kekoa Visperas,Eastern Washington,Big Sky,passing,PCT,0.749
2024,4876140,Kekoa Visperas,Eastern Washington,Big Sky,passing,TD,17
2024,4876140,Kekoa Visperas,Eastern Washington,Big Sky,passing,YDS,2155
2024,4876140,Kekoa Visperas,Eastern Washington,Big Sky,passing,YPA,8.1
